shortcode,head_image_url,music_title,music_artist
DB6vRMEy9cz,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/465834148_939384901410917_4732809592939218577_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTY5Ny5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFLhnjJStnCiBFARDdNdzYrVMlEzH1AHxRJvjz3ft2kq3RB-QEog7f5xaxhCOM1KxI&_nc_ohc=5tvAX0IKatYQ7kNvwGq57WM&_nc_gid=e5pDFul-snKjllS7-T7T6Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ5MzMxMjMzODYzNDM1MjA5OA%3D%3D.3-ccb7-5&oh=00_AfGkDjxTuRdAm4sjMuehoQOPfj4IbgYr0GCAU6dz1pdBeg&oe=680757B9&_nc_sid=fc8dfb,Bed Chem,Sabrina Carpenter
C7zpabtyVOy,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/447376424_1416076295729182_4272250958890013177_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTYwNy5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFTdYUGO6-LgyBJpsf-mTt8NYaVVsbfa-_6U00OXH7P_ueVs5_Ixjv88gT3UVg5Qd8&_nc_ohc=bF4wXH3cme0Q7kNvwFVofb2&_nc_gid=dWVUUHy0nrD_QIB6jm4G_Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzM4MzIyOTg3Mzc4MjM2MDY1Ng%3D%3D.3-ccb7-5&oh=00_AfHKcDm39MR1jN8VjgBi6nd8WA8sMjl-fx1Nth29NBKEGg&oe=680754F6&_nc_sid=fc8dfb,How Sweet,NewJeans
DIXlF3yv0e2,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/489981847_18498427198063768_4064413817041919061_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHSoABS7mJaJ7T0ez-qL_Rxj21T0x7ZZcXLpPdnJzLJHcCcLdu4L85Ms7hn_XcugYY&_nc_ohc=QbxyB4r3iAsQ7kNvwHYCyT-&_nc_gid=eXjkRXfCt8EmCoieY8bi9g&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwOTUxNjc0NjY1NTY3MDM4Nw%3D%3D.3-ccb7-5&oh=00_AfEBNr_B-SzBw_JLmNxKARCWLVCuTHbbeDs0DNDgacXX9w&oe=680775A5&_nc_sid=fc8dfb,Menswear,The 1975
DHEhuRPSqch,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/483574895_18491581417063768_4856395839423611547_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGMPmGIYLQ4b6fd-fUG1jPDpP2ZLrah-DVpgSAceuF76WAqYVuKZk8ahKs-gu_FpdE&_nc_ohc=BEfTcNuoYJEQ7kNvwEkaFi5&_nc_gid=Ei_uHPqwdNmjNVEYCtjVWw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NjEzOTQ5OTk0NjE0Mjk0MQ%3D%3D.3-ccb7-5&oh=00_AfFbJuw0Jy1xu8KExp3jzfzTtiGP6cHj00U3COx0O5v62g&oe=680782A1&_nc_sid=fc8dfb,SMALL TOWN FAME,Drake
DFeobSjxLd6,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/475890770_18484209157063768_5430882114494707808_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjExNzl4MTQ3My5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFyoiK7xsNGeORd2aFDhhu8hOW4vc_VxlD-g4ocStb_1PLFLo7ncn8jYaoqqYTu0As&_nc_ohc=anJqFQgZKKkQ7kNvwH6IvxZ&_nc_gid=MhXwHnWM0I4vmm5FuICCag&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU1NzQ1ODU0MzgwNjc0NDk0NQ%3D%3D.3-ccb7-5&oh=00_AfFFUw-wBon8Rvy0sL2Z3CSPwknImQ_M75jxEuQ6orGJsQ&oe=68076AC4&_nc_sid=fc8dfb,Kids In The Dark,All Time Low
DBwih0QyjKD,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/464951373_18466705849063768_2644961178110138912_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGyle_0zNSkXJ9wkv2qTc0YAbuu7xYrKHt-pKXRe22nnq0gZo6xf-OUanA1VAnszws&_nc_ohc=MVh0Rn77KIEQ7kNvwEjn7VY&_nc_gid=FJSvUX5MW00-X7uTifFARQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ5MDQ0MTU2MjY1NDY5NTk0OQ%3D%3D.3-ccb7-5&oh=00_AfHQrW-IFs8vmLtA728P9yVDKpkRXopGCIRgapHc3mV7RA&oe=6807664A&_nc_sid=fc8dfb,Gee,Girls' Generation
DAj3NG_SOTb,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/461777200_18460645396063768_5217659621138897238_n.jpg?se=-1&stp=cp6_dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTYwNi5oZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHFrbCatM5uMHZH8OFWN1UJKWxjNGBrAVOsxq73H6dt7r7ji6l0Naws0jLD-TUJfFY&_nc_ohc=f9ERf8NtE9cQ7kNvwEN6irB&_nc_gid=ylTtJZZBip4K3IDUHffe_w&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ2ODg1ODkxNDI3NDU0OTA1OQ%3D%3D.3-ccb7-5&oh=00_AfE4eYFUR9rlyzdZZRMne0hal67VGWkroI9UX0CXMyoIWg&oe=680767F3&_nc_sid=fc8dfb,Timeless,"The Weeknd, Playboi Carti"
DAMuGsVy7JX,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/460964874_18458794855063768_6490529805117518086_n.jpg?se=-1&stp=cp6_dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFIoiOHbtKJFIwnR7yvRzi5UME9If11-Mc6KAcMz297LcaNRkaJHYfvlXCKjTeXzDk&_nc_ohc=XJ0eRpowYGcQ7kNvwHrh6Rf&_nc_gid=Hm0jvaWJA2r1eRtvhCpdxg&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ2MjM0NDk2NzM5MjMzODU1OQ%3D%3D.3-ccb7-5&oh=00_AfEz94MgWOcjDywzDIRpotyi7_oeGOdbr6szqegyk57LQA&oe=680778B3&_nc_sid=fc8dfb,YOU,The Kid LAROI
C9Q3EaBPHmX,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/471335962_18476802673063768_2815232323407648681_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ2OS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGSUB3cswqDkGRvQ6XHdn5wxFh904MI2zCQeWptlXNvKR4TLmYHM8UojA2Akrtib9o&_nc_ohc=FVWYvv5DJ7MQ7kNvwGKA9GW&_nc_gid=K4NmaVDzaveM1ijaOVV1ZQ&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQwOTQ2NzExMzI5MzUxMTA2Mw%3D%3D.3-ccb7-5&oh=00_AfE87bXyRXO0NZ9HL_kb7iqFNRir00ht2KWsTVmkjULzuA&oe=680777F2&_nc_sid=fc8dfb,RUN,Jang Hayden
C8Vxr23pRd4,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/471211132_18476791564063768_2406839819775012758_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFbwhBHo-ewoTOu_jgvsaiESNwn0gVqf_88DmqzddcKxhIrACiE37PxXg145o7MW88&_nc_ohc=BKOAfjBw0FUQ7kNvwGBXsAG&_nc_gid=RPUktk9tdn821ENGQVZHKQ&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzM5MjgzNjQwMTc4MDU1NDY5Nw%3D%3D.3-ccb7-5&oh=00_AfHIVazlSfdjT-v3wGsWCvtjjU8p2UApmHgrfhxRFDre4Q&oe=68077C3D&_nc_sid=fc8dfb,Robbers,The 1975
C8L8OpyOX41,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/471148212_18476622655063768_8656492856270458970_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFSMDDotN9Wj_mnNTbjmXTCDriOO68kNyDnbPkebkiNK7I1pEECe-oHfmLeNbWjieA&_nc_ohc=dz365BNZQ1IQ7kNvwFmaUPv&_nc_gid=H5WJhPF7BdXPf2Y9rKNSAQ&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzM5MDA2ODAyNTU2NTM3OTQ4NQ%3D%3D.3-ccb7-5&oh=00_AfGqxuQim7AWEvtgKQXIWU1PlyAo0Evjk6dtTnezEfhz6w&oe=68076B99&_nc_sid=fc8dfb,Shut Down,BLACKPINK
C5Wh26ivrLj,https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/470206785_18476275951063768_8759249836064063800_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTcxOS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFtLOEKtqLJCjZm9pGjzv5VCxUk2x-Ka5isC4P-wnAUUPh2UM3Vxh_mARMPJ6KZdqw&_nc_ohc=5G1O3iEAZPwQ7kNvwGa2NLK&_nc_gid=xg1Lexk6qdsy-6A7pGSikw&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzMzOTAwNTA3MzkwMzQ1MDU5NA%3D%3D.3-ccb7-5&oh=00_AfGPrdX6yN_IMEe092DLgHOFZ2pHlcGCcaVSgTQDwwDWkw&oe=6807791B&_nc_sid=fc8dfb,Isn't She Lovely,Stevie Wonder
C2_wf30Pgby,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/425454647_930383038649459_1429907109256808426_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5Ni5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFK8G3zQo4e54q9ilVCgSJl59pt4CO3I5sqOp2oPsQZqTryRtB3M50n-5TMBpguWjI&_nc_ohc=K8ISjbcJkMAQ7kNvwF8yk7X&_nc_gid=JIZuW_s4DcNnXQyt_WPlWA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzI5NjU2Njc0MzE5MDYzNTkxMg%3D%3D.3-ccb7-5&oh=00_AfGB5SxVIz7wKLPe7kJ0uBsZLyS2_gqkZqqKn51_hvckzQ&oe=68076696&_nc_sid=fc8dfb,CHEER UP,TWICE
C2uhBfzLZlR,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/423159703_967909894950108_5120566361093766646_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGk2ap6R5kTuej7VX67PNBTOaDsPtotFL2Yn-_l4vBxImWLI7CFU3zqkM4IulYQ2qA&_nc_ohc=JHom2srGvqgQ7kNvwEGmKwk&_nc_gid=G1HoErG4wwqD23cHjvOw-Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzI5MTcxMzYwOTQ4NTA2NTg1Mw%3D%3D.3-ccb7-5&oh=00_AfGu4A2HFIYFKuKRCqEd7AILwP2slMdv9MC0AoImEOdQ_w&oe=680762F4&_nc_sid=fc8dfb,Cool With You,NewJeans
C1sZCxFyLyj,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/416663471_4346850348873691_2657313554855884257_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QHNktCena-VRPIZfRWjTiafiJcZRfzVPhB2rrF-nP-6I01LLrJmML5AnF_Q7PuUmlA&_nc_ohc=zmSxLj-kdcwQ7kNvwFRHa77&_nc_gid=vF1yGvMg_N8umN_sMfO0mg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzI3MzEwMTE2NDQ0NzE1NjUwNA%3D%3D.3-ccb7-5&oh=00_AfGqCNbRpQuAcMet1SakOcmZxBjZnFtgwqxL6PsgM1fVDA&oe=68079470&_nc_sid=fc8dfb,,
C1dkGvuLtVE,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/413406261_742908100591981_1573844272277430522_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHnEFgtHLBQe9wkFNcjokW0rIIE30r3v6q2s4iA87b3K8sGXU-3iXI_AREKA6e9wLk&_nc_ohc=it8awxRG3lMQ7kNvwGeobxo&_nc_gid=Kzd-nyYqNRyQ9Sfl-mTwlw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzI2ODkyNzY5MDU2NjkwNTkyNw%3D%3D.3-ccb7-5&oh=00_AfHcDd1glXmWa3e1ySaz7TyEYm39eMaPytTEyBIhQm07_A&oe=68079047&_nc_sid=fc8dfb,Just the Two of Us (feat. Bill Withers),"Grover Washington, Jr."
C0XaXLbS7N5,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/405769507_386756150444010_5099439275324956821_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5NS5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEL6bCje1Jbzd8id_09ORW_wBPQY5BzLG-hB9M99-yAZA3qZlcgqtiRr78ItWFM3Uw&_nc_ohc=Eu-vrZz6xRsQ7kNvwHJxeGE&_nc_gid=I-SL7p0WMJsyeqWMOIK1kw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzI0OTE4MTU5MDYzMDg2MDI1OQ%3D%3D.3-ccb7-5&oh=00_AfHYJ5jACNIEYcgKLuZl1-MEQ1D2ws2lhFedLNWiR3ok-g&oe=6807633E&_nc_sid=fc8dfb,"Rich Baby Daddy (feat. Sexyy Red, SZA)",Drake
DIaGDmGSKMW,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/491470074_18460467481077956_2668897573511971075_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGkO0pwr2dXfEPvl81zJb-5F4BGvqnJ4uNrRowMhRfpV03bxuiQcigsbjovmisafG8&_nc_ohc=NAVD459hTv4Q7kNvwESe9s4&_nc_gid=qcuJ-eagvI7xWaVzPsuSmQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYxMDIyNDY2ODkyNzgwMzAzOA%3D%3D.3-ccb7-5&oh=00_AfFcWtGxN6FaCXze5r_7uGxVgtMvxu64RZD1hpr-0b-uMQ&oe=680797E7&_nc_sid=fc8dfb,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii"
DIRZb8Dx-D_,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/489525090_18459797704077956_6018273429634458772_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHbd2PlUKrjFTbn7JD8MIwHrKwzQh4-_OCspGTYaylTGNuUdMduorKpAaDbnPpcuh4&_nc_ohc=wS41wt8WXgUQ7kNvwHP0tat&_nc_gid=hb8Cqk51AgtGZKjhloVVVg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwNzc3NjYzMzEzMTc1MDUyMw%3D%3D.3-ccb7-5&oh=00_AfEiaNyVJJMb3QE2yxj0HGblU_ZTA5XuxPssD-QzdWp2lw&oe=6807A7A2&_nc_sid=fc8dfb,2 Stings,"Westside Gunn, MF DOOM"
DH_YwciRnhI,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/487803629_18458473030077956_1717350614502281696_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHSb6OtjfquunAuuOBjd-D4FgSG7gZYCLMMds72DLxKWoZIX_WVVNR3LaA7BywlhiU&_nc_ohc=HqC4CJpxibsQ7kNvwEo6-OF&_nc_gid=3ssKrzqSs5PODragIMlhqw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwMjcwNzA5OTg5OTM4OTg0NA%3D%3D.3-ccb7-5&oh=00_AfGVrgr6MfjrVfojQsyiPF8OWe-YKSmiSH-icULdFmaRgA&oe=6807745A&_nc_sid=fc8dfb,Selah (Album Version),Lauryn Hill
DHyxeh1xajn,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486829062_18457497622077956_5497656160334949274_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG2xR7xsqY2lwNosGj4T03lvge-FQQUJDjPYVzQMHsJjNhRMdAstH08up8sRbPAsJ4&_nc_ohc=8C6Ko_A2b88Q7kNvwEjYfLg&_nc_gid=a38elgcwXKNzmEc3JP2Fgg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5OTE1NjY0NjE4Mzk0MDYyNA%3D%3D.3-ccb7-5&oh=00_AfF9SRxUpIS5z7kRwaoj0yoLvtWsbgvSENbdMR_xwbxXdQ&oe=680782FF&_nc_sid=fc8dfb,I Hope You Find Your Way Home,"Tyler, The Creator"
DHv8uK_Rhos,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486546031_18457275370077956_2509046181088690937_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFI02-clJNH7gVHayPWsBlukeNvy0AumDi1jKurhqgLHnzYBJiN8LRQmWNFbU6_Li8&_nc_ohc=zczcgJkWQuIQ7kNvwHBh00J&_nc_gid=QXKF83-owutv8samrjjtow&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5ODM2MTY3MjI2NTUwOTM3MQ%3D%3D.3-ccb7-5&oh=00_AfFNPZTYhcWutllgJbQbUotL4d1vsDB0y5ZhsTTtSh1VGg&oe=68078F7B&_nc_sid=fc8dfb,BEST INTEREST,"Tyler, The Creator"
DHlpamVR3Tg,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486200517_18456511240077956_3282122535423714876_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH4rsJPCnOdh-_2UhB1aPoebtcGsEoBUyN_ih4Fgw8ZDTsPTjNyPYvem8oHYZIPp9k&_nc_ohc=dR4KqlurhwQQ7kNvwHu9_yT&_nc_gid=6vqo4b0XX5TssLr-ILqh3Q&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5NTQ2MjAxNDAxNTEwNTkxMA%3D%3D.3-ccb7-5&oh=00_AfEW0UwzmFdC4xaKIUdKAeAoph2PYbprMnxVLL0OyHGCiQ&oe=6807A200&_nc_sid=fc8dfb,Electric Relaxation,A Tribe Called Quest
DHRC3ioR9dW,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/484934536_18454928407077956_6182397030568275399_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG1Ynys027_N08sgHXD-sH6afFlO1Q7oI3Jy3iZ8aZR3NkG0QYromCyVI-cZKWAr08&_nc_ohc=1uKm8JIweW4Q7kNvwFSJNFl&_nc_gid=r6xK63xEpLCS6MyZZJu3TA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4OTY2Mjk3OTg4MjUzNTUwNA%3D%3D.3-ccb7-5&oh=00_AfHXrGUrMIrDJ5Q51iLnq-4a9OoSRTlEOq2PGHBdfyOZjw&oe=68079AA5&_nc_sid=fc8dfb,Dark Thoughts,Lil Tecca
DHELELSRb7d,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/483875417_18453874882077956_4655882024322323655_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QF5Z4aZcViACFL1M9iEMpQtv_3m6fFmXZJqlZ_m8_NeX5C8cpa7sBPCpey6qbxVKs4&_nc_ohc=1I5tis8q_2QQ7kNvwHU9wUH&_nc_gid=JBFrllNk2aS5d0BxJZuxpA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NjAzOTg1NzExNTY5NDc5Mw%3D%3D.3-ccb7-5&oh=00_AfFaUQnqEfM4w5BbsUMyHQk9Br_CApL3g2ijtkwOFEimag&oe=6807A5C9&_nc_sid=fc8dfb,MUTT,Leon Thomas
